StudentID,AcademicYear,Semester,CourseCode,CourseID,CourseName
369,111,1,1001002,309591,體育
369,111,1,1401041,305656,物理
369,111,1,1001002,309465,體育
369,111,1,6502109,305494,電路學(一)
370,111,1,1401041,305656,物理
370,111,1,1415012,310119,媒體、企業與政治
370,111,1,1400029,310392,校外實習
370,111,1,1001002,309590,體育
370,111,1,6502006,305492,幾何光學
370,111,1,6504002,304301,實務專題(二)
370,111,1,6502012,305493,光電工程概論 (一)
370,111,1,14E1029,310170,多媒體英文(一)
370,111,1,1418001,309957,創新與創業
370,111,1,1416012,309966,邏輯推理與應用
370,111,1,6502003,305491,電磁學
370,111,1,1001002,309623,體育
371,111,1,3101099,305675,數位邏輯設計
371,111,1,3104092,303786,控制系統實習
371,111,1,3104130,308806,機器學習基礎
371,111,1,3114703,303779,實務專題(二)
371,111,1,5902201,305479,資料結構
372,111,1,5903203,305016,計算機網路
372,111,1,5903210,305018,專題討論
372,111,1,5902206,305015,資料庫系統
372,111,1,5903323,308849,巨量資料分析導論
372,111,1,5903204,305017,實務專題(一)
372,111,1,5904136,309071,網路安全
372,111,1,1410039,310080,論語
372,111,1,AB01004,306112,計算機概論
373,111,1,1400029,310427,校外實習
373,111,1,5905004,306893,樣式導向軟體設計
373,111,1,5904202,304272,實務專題(三)
373,111,1,5905203,309047,軟體安全與逆向工程
373,111,1,1400505,309691,職場英文溝通
374,111,1,A501002,306093,文學史（一）
374,111,1,5904302,309039,軟體工程
374,111,1,5904374,309043,網路安全與滲透測試
374,111,1,5904375,309044,軟體安全與逆向工程
374,111,1,1410039,310080,論語
374,111,1,5904202,304272,實務專題(三)
375,111,1,1416019,310004,Python程式設計概論與應用
375,111,1,5904202,304272,實務專題(三)
375,111,1,AC02001,305580,人機介面設計
375,111,1,5905004,306893,樣式導向軟體設計
375,111,1,AC03516,308992,智慧空間互動程式設計
376,111,1,3104092,303786,控制系統實習
376,111,1,5703110,309794,創業講座—創業是一場馬拉松
376,111,1,1410170,310021,膳食與生活
376,111,1,3104011,303752,配電工程
376,111,1,3114703,303749,實務專題(二)
377,111,1,5703110,309794,創業講座—創業是一場馬拉松
377,111,1,AB02023,305575,商用程式設計
377,111,1,5904202,304272,實務專題(三)
377,111,1,AB02008,305569,投資學
378,111,1,5703119,309882,數位組織與轉型
378,111,1,3604075,304057,無線通訊概論
378,111,1,1400505,309691,職場英文溝通
378,111,1,1416019,309992,Python程式設計概論與應用
378,111,1,1400029,310393,校外實習
379,111,1,1001002,309626,體育
379,111,1,5703119,309882,數位組織與轉型
379,111,1,1400029,310393,校外實習
379,111,1,1400505,309691,職場英文溝通
379,111,1,3704056,304145,顧客關係管理與商業智慧
379,111,1,3102103,305187,太空科技應用
380,111,1,5905004,306893,樣式導向軟體設計
380,111,1,AC03516,308992,智慧空間互動程式設計
380,111,1,1416019,310004,Python程式設計概論與應用
380,111,1,1400029,310427,校外實習
380,111,1,AC02001,305580,人機介面設計
380,111,1,5904202,304272,實務專題(三)
381,111,1,3114703,303749,實務專題(二)
381,111,1,1410170,310021,膳食與生活
381,111,1,5404502,304987,西班牙文(三)
381,111,1,3104011,303752,配電工程
381,111,1,3104092,303786,控制系統實習
382,111,1,1411019,310074,管弦樂漫談
382,111,1,3105204,308804,電腦輔助積體電路系統設計實務
382,111,1,3104092,303786,控制系統實習
382,111,1,3602061,304807,計算機結構
382,111,1,3604106,304071,半導體元件概論
382,111,1,3114703,303749,實務專題(二)
383,111,1,AB02009,305085,商事法
383,111,1,5905176,308855,電腦動畫
383,111,1,1410053,310116,民法概要
383,111,1,5904346,314949,校外實務實習(一)
383,111,1,AB02023,305575,商用程式設計
383,111,1,1400029,310427,校外實習
383,111,1,5904202,304272,實務專題(三)
384,111,1,3604122,309298,人體解剖學及生理學
384,111,1,1416018,310032,健康促進與危急救護
384,111,1,3203067,304599,生物化學概論
384,111,1,1400505,309692,職場英文溝通
384,111,1,1001002,309479,體育
385,111,1,AAA0023,310271,AI 機器視覺結合深度學習實作
385,111,1,AB02023,305575,商用程式設計
385,111,1,5703110,309794,創業講座—創業是一場馬拉松
385,111,1,AA04028,309749,國際觀培養:越南文化與語言(一)
385,111,1,1416019,309977,Python程式設計概論與應用
386,111,1,5904346,314949,校外實務實習(一)
386,111,1,5703021,304992,管理資訊系統
386,111,1,5905203,309047,軟體安全與逆向工程
386,111,1,5904202,304272,實務專題(三)
387,111,1,AB03004,309554,電子商務
387,111,1,6503303,305538,電磁學(一)
387,111,1,1001002,309460,體育
387,111,1,3615018,309330,VLSI訊號處理架構設計
387,111,1,1400029,310393,校外實習
387,111,1,1410081,309959,藝術概論
387,111,1,1412013,309951,戰爭影像與戰爭史
388,111,1,5904347,309040,演算法分析與設計
388,111,1,AB02023,305575,商用程式設計
388,111,1,1410053,310116,民法概要
388,111,1,5903322,305055,網頁程式設計
388,111,1,AA04023,309748,國際觀培養:日語與文化(二)
388,111,1,5904202,304272,實務專題(三)
389,111,1,5904202,304272,實務專題(三)
389,111,1,AB03004,309554,電子商務
389,111,1,1410081,309959,藝術概論
389,111,1,1400029,310427,校外實習
389,111,1,5905176,308855,電腦動畫
390,111,1,5904347,309040,演算法分析與設計
390,111,1,14E1018,310164,基礎英文閱讀與字彙(一)
390,111,1,1410192,310002,溝通管理
390,111,1,5904202,304272,實務專題(三)
390,111,1,AB02008,305569,投資學
391,111,1,1410193,310062,網路法律問題探討
391,111,1,5904202,304272,實務專題(三)
391,111,1,5904347,309040,演算法分析與設計
391,111,1,1001002,309469,體育
391,111,1,1411021,309986,生活美學
391,111,1,1400029,310427,校外實習
392,111,1,AA04019,309747,國際觀培養:日語與文化(一)
392,111,1,AB03004,309554,電子商務
392,111,1,5903301,305020,視窗程式設計
392,111,1,5904202,304272,實務專題(三)
392,111,1,1001002,309460,體育
393,111,1,3104092,303786,控制系統實習
393,111,1,AB02023,305575,商用程式設計
393,111,1,AB02008,305569,投資學
393,111,1,3114703,303749,實務專題(二)
393,111,1,3602061,304807,計算機結構
393,111,1,1411021,309998,生活美學
394,111,1,5904202,304272,實務專題(三)
394,111,1,1410081,309970,藝術概論
394,111,1,AB02009,305085,商事法
394,111,1,AB02023,305575,商用程式設計
394,111,1,1418013,309968,APP 設計入門與應用
394,111,1,AB02004,305568,管理學
394,111,1,5905176,308855,電腦動畫
394,111,1,5904346,314949,校外實務實習(一)
394,111,1,1400029,310427,校外實習
395,111,1,3102097,305198,機率
395,111,1,1418013,309968,APP 設計入門與應用
395,111,1,AB02009,305085,商事法
395,111,1,3104011,303752,配電工程
395,111,1,5703110,309794,創業講座—創業是一場馬拉松
395,111,1,3104092,303756,控制系統實習
395,111,1,4403011,308889,鐵道產業導論
395,111,1,1418009,310015,創業與國際貿易
395,111,1,3114703,303779,實務專題(二)
396,111,1,5904302,309039,軟體工程
396,111,1,1400029,310393,校外實習
396,111,1,5702003,305471,資料庫系統與應用
396,111,1,1416019,309992,Python程式設計概論與應用
396,111,1,5902206,305015,資料庫系統
396,111,1,5905004,306893,樣式導向軟體設計
396,111,1,5903203,305016,計算機網路
397,111,1,1400029,310427,校外實習
397,111,1,5904347,309040,演算法分析與設計
397,111,1,AB03004,309554,電子商務
397,111,1,5904202,304272,實務專題(三)
397,111,1,1418013,309968,APP 設計入門與應用
398,111,1,AC03516,308992,智慧空間互動程式設計
398,111,1,5904202,304272,實務專題(三)
398,111,1,5905142,306910,軟體工程
398,111,1,1400029,310427,校外實習
398,111,1,AC02001,305580,人機介面設計
398,111,1,1416019,310004,Python程式設計概論與應用
398,111,1,5905004,306893,樣式導向軟體設計
399,111,1,1416012,309966,邏輯推理與應用
399,111,1,1400029,310393,校外實習
399,111,1,3002052,308911,應用電子學
399,111,1,5702003,305471,資料庫系統與應用
399,111,1,5703119,309882,數位組織與轉型
400,111,1,AB02008,305569,投資學
400,111,1,1410081,309970,藝術概論
400,111,1,AB02023,305575,商用程式設計
400,111,1,3114703,303749,實務專題(二)
400,111,1,3104092,303756,控制系統實習
400,111,1,6504581,309502,光纖感測
400,111,1,1411021,309998,生活美學
401,111,1,5904202,304272,實務專題(三)
401,111,1,1400029,310427,校外實習
401,111,1,1415021,310102,親密關係
402,111,1,3604106,304071,半導體元件概論
402,111,1,AB03004,309554,電子商務
402,111,1,1416004,309976,生命科學概論
402,111,1,1410081,309959,藝術概論
403,111,1,1411021,309998,生活美學
403,111,1,AB01026,310176,金融常識與職業道德
403,111,1,3114703,303749,實務專題(二)
403,111,1,3602061,304807,計算機結構
403,111,1,3104092,303786,控制系統實習
403,111,1,3104011,303752,配電工程
403,111,1,3004011,308947,生產管理
403,111,1,3002052,308911,應用電子學
404,111,1,AAA0023,310271,AI 機器視覺結合深度學習實作
404,111,1,1416004,309982,生命科學概論
404,111,1,AB02023,305575,商用程式設計
404,111,1,AA04028,309749,國際觀培養:越南文化與語言(一)
404,111,1,1416019,309977,Python程式設計概論與應用
405,111,1,1412013,309951,戰爭影像與戰爭史
405,111,1,1400029,310427,校外實習
405,111,1,1410081,309959,藝術概論
405,111,1,AA04019,309747,國際觀培養:日語與文化(一)
405,111,1,AB03004,309554,電子商務
405,111,1,5904202,304272,實務專題(三)
406,111,1,3114703,303749,實務專題(二)
406,111,1,3103037,304585,電力電子學
406,111,1,3102082,305196,工程數學(一)
406,111,1,1411009,310124,二十世紀中國現代文學與文化建構
406,111,1,3104092,303756,控制系統實習
406,111,1,AA04043,309750,國際觀培養:德文(二)
406,111,1,5703110,309794,創業講座—創業是一場馬拉松
407,111,1,5904374,309043,網路安全與滲透測試
407,111,1,1416019,309977,Python程式設計概論與應用
407,111,1,AC02001,305580,人機介面設計
407,111,1,AC03516,308992,智慧空間互動程式設計
407,111,1,5904202,304272,實務專題(三)
408,111,1,A502246,305562,文化典藏管理
408,111,1,5703110,309794,創業講座—創業是一場馬拉松
408,111,1,6504002,304301,實務專題(二)
408,111,1,1410088,309988,法學概論
408,111,1,1418003,310228,創業概論
408,111,1,1400505,309691,職場英文溝通
408,111,1,3602054,305347,微算機原理及應用實習
408,111,1,3602007,305344,電子學(一)
408,111,1,3603072,304813,通訊原理
408,111,1,AB03004,309554,電子商務
408,111,1,3602053,305350,微算機原理及應用
408,111,1,3602008,305345,電子學實習(一)
409,111,1,5904202,304272,實務專題(三)
409,111,1,AA04023,309748,國際觀培養:日語與文化(二)
409,111,1,1416025,310086,人工智慧與量子計算應用介紹
409,111,1,5904375,309044,軟體安全與逆向工程
409,111,1,1401032,305990,微積分
409,111,1,5904315,309048,人工智慧
409,111,1,1410082,309971,音樂欣賞
410,111,1,1416012,309966,邏輯推理與應用
410,111,1,3002052,308911,應用電子學
410,111,1,5703119,309882,數位組織與轉型
410,111,1,1400029,310393,校外實習
410,111,1,5702003,305471,資料庫系統與應用
411,111,1,5904202,304272,實務專題(三)
411,111,1,6503512,306007,線性代數
411,111,1,5904302,309039,軟體工程
411,111,1,5904375,309044,軟體安全與逆向工程
412,111,1,5904319,304278,嵌入式系統
412,111,1,1410145,309980,智慧財產權
412,111,1,AB01026,310176,金融常識與職業道德
412,111,1,5904302,309039,軟體工程
412,111,1,5904202,304272,實務專題(三)
413,111,1,5904136,309071,網路安全
413,111,1,3723058,305367,雲端應用程式開發與應用
413,111,1,5904347,309040,演算法分析與設計
413,111,1,1418002,310121,創新思考
413,111,1,5904319,304278,嵌入式系統
413,111,1,5904328,304284,資訊檢索與應用
413,111,1,5904202,304272,實務專題(三)
414,111,1,3104092,303816,控制系統實習
414,111,1,3114703,303809,實務專題(二)
414,111,1,3101098,305674,程式設計與實習
414,111,1,1412021,309961,臺灣近現代戰爭史
414,111,1,3101099,305675,數位邏輯設計
415,111,1,4401021,305504,電路學
415,111,1,1003001,304400,體育
415,111,1,9904005,309921,圖形識別
415,111,1,9904001,309919,行動通訊
415,111,1,3603051,305526,離散數學
415,111,1,5902304,304407,計算機演算法
415,111,1,9904004,309920,模糊控制
415,111,1,3390044,304401,中文與台灣文化介紹
416,111,1,9904005,309921,圖形識別
416,111,1,9904004,309920,模糊控制
416,111,1,3390044,304401,中文與台灣文化介紹
416,111,1,6504582,309432,深度學習與物聯網應用
416,111,1,3615050,309333,深度學習應用開發實務
416,111,1,5902304,304407,計算機演算法
416,111,1,1003001,304400,體育
417,111,1,9904005,309921,圖形識別
417,111,1,9904004,309920,模糊控制
417,111,1,9904001,309919,行動通訊
417,111,1,1003001,304400,體育
417,111,1,3390044,304401,中文與台灣文化介紹
417,111,1,5902304,304407,計算機演算法
418,111,1,5902304,304407,計算機演算法
418,111,1,9904004,309920,模糊控制
418,111,1,3390044,304401,中文與台灣文化介紹
418,111,1,9904005,309921,圖形識別
418,111,1,9904001,309919,行動通訊
418,111,1,1003001,304400,體育
418,111,1,5905101,306896,演算法分析與設計
419,111,1,1003001,304400,體育
419,111,1,6504582,309432,深度學習與物聯網應用
419,111,1,9904001,309919,行動通訊
419,111,1,3602012,305329,電路學(一)
419,111,1,5905141,308851,電腦視覺
419,111,1,3390044,304401,中文與台灣文化介紹
419,111,1,3605003,310544,專題研究
419,111,1,9904005,309921,圖形識別
419,111,1,5902304,304407,計算機演算法
420,111,1,6504582,309432,深度學習與物聯網應用
420,111,1,3390044,304401,中文與台灣文化介紹
420,111,1,1003001,304400,體育
420,111,1,5902304,304407,計算機演算法
420,111,1,9904001,309919,行動通訊
420,111,1,3605003,310544,專題研究
420,111,1,9904005,309921,圖形識別
420,111,1,3602012,305329,電路學(一)
420,111,1,5905141,308851,電腦視覺
421,111,1,9904004,309920,模糊控制
421,111,1,3390044,304401,中文與台灣文化介紹
421,111,1,3602012,305329,電路學(一)
421,111,1,5902304,304407,計算機演算法
421,111,1,5905101,306896,演算法分析與設計
421,111,1,9904001,309919,行動通訊
421,111,1,1003001,304400,體育
422,111,1,9904001,309919,行動通訊
422,111,1,5905101,306896,演算法分析與設計
422,111,1,3602012,305329,電路學(一)
422,111,1,9904004,309920,模糊控制
422,111,1,3603051,305526,離散數學
422,111,1,3390044,304401,中文與台灣文化介紹
422,111,1,5902304,304407,計算機演算法
422,111,1,1003001,304400,體育
423,111,1,3602012,305329,電路學(一)
423,111,1,6504582,309432,深度學習與物聯網應用
423,111,1,5905141,308851,電腦視覺
423,111,1,3605003,310544,專題研究
423,111,1,1003001,304400,體育
423,111,1,9904005,309921,圖形識別
423,111,1,3390044,304401,中文與台灣文化介紹
423,111,1,9904001,309919,行動通訊
423,111,1,5902304,304407,計算機演算法
424,111,1,3602012,305329,電路學(一)
424,111,1,1401041,306053,物理
424,111,1,9904001,309919,行動通訊
424,111,1,5905101,306896,演算法分析與設計
424,111,1,3603051,305526,離散數學
424,111,1,5902304,304407,計算機演算法
424,111,1,1003001,304400,體育
424,111,1,3390044,304401,中文與台灣文化介紹
425,111,1,9904005,309921,圖形識別
425,111,1,3390044,304401,中文與台灣文化介紹
425,111,1,3605003,310544,專題研究
425,111,1,3602012,305329,電路學(一)
425,111,1,5905141,308851,電腦視覺
425,111,1,6504582,309432,深度學習與物聯網應用
425,111,1,5902304,304407,計算機演算法
425,111,1,9904001,309919,行動通訊
425,111,1,1003001,304400,體育
426,111,1,3604052,304050,計算機網路
426,111,1,3603006,304833,應用軟體設計實習
426,111,1,3603005,304832,通訊系統實習
426,111,1,3604056,304052,人工智慧
426,111,1,1401045,306005,物理
426,111,1,1410082,310105,音樂欣賞
426,111,1,1401043,306004,物理實驗
426,111,1,3602061,304807,計算機結構
426,111,1,3603009,304834,實務專題(一)
427,111,1,5901202,305991,計算機概論
427,111,1,5903322,305055,網頁程式設計
427,111,1,5904202,304272,實務專題(三)
427,111,1,1416012,309955,邏輯推理與應用
427,111,1,5904328,304284,資訊檢索與應用
427,111,1,5901207,305992,數位邏輯設計
427,111,1,1400029,310427,校外實習
428,111,1,3103034,304545,數位系統
428,111,1,1404006,305729,國文
428,111,1,3103011,304542,電力系統(一)
428,111,1,3102093,304541,微處理機實習
428,111,1,3103064,304540,訊號與系統
428,111,1,3103037,304547,電力電子學
428,111,1,1410039,310080,論語
428,111,1,3604154,310034,科技新創事業與行銷策略
428,111,1,3103081,304551,電磁學
429,111,1,1418009,309995,創業與國際貿易
429,111,1,3103064,304540,訊號與系統
429,111,1,3103016,304543,電機機械(一)
429,111,1,3103081,304551,電磁學
429,111,1,1414001,310084,憲法與人權
429,111,1,3102093,304541,微處理機實習
429,111,1,3103037,304547,電力電子學
429,111,1,3103011,304542,電力系統(一)
429,111,1,3103034,304545,數位系統
430,111,1,1414001,310084,憲法與人權
430,111,1,3102093,304560,微處理機實習
430,111,1,3103016,304543,電機機械(一)
430,111,1,3103081,304551,電磁學
430,111,1,3103064,304540,訊號與系統
430,111,1,A502246,305562,文化典藏管理
430,111,1,3103034,304545,數位系統
430,111,1,1418008,310113,創業之品牌管理與行銷
430,111,1,3103037,304547,電力電子學
431,111,1,AC02512,305590,數位音樂與聲音設計
431,111,1,3103034,304545,數位系統
431,111,1,3103016,304543,電機機械(一)
431,111,1,3102093,304541,微處理機實習
431,111,1,3604154,310034,科技新創事業與行銷策略
431,111,1,3103064,304540,訊號與系統
431,111,1,3103011,304542,電力系統(一)
431,111,1,3103037,304547,電力電子學
431,111,1,1001002,309455,體育
432,111,1,3103016,304543,電機機械(一)
432,111,1,0462102,308862,課程設計與教學
432,111,1,3102093,304541,微處理機實習
432,111,1,3103064,304540,訊號與系統
432,111,1,1410039,310080,論語
432,111,1,3103011,304542,電力系統(一)
432,111,1,3103037,304547,電力電子學
432,111,1,1404006,305729,國文
432,111,1,0462005,308874,教育社會學
432,111,1,0461102,308860,教育心理學
432,111,1,0462006,308861,輔導原理與實務
433,111,1,3102093,304560,微處理機實習
433,111,1,5703119,309882,數位組織與轉型
433,111,1,3103064,304540,訊號與系統
433,111,1,3103034,304545,數位系統
433,111,1,3103081,304551,電磁學
433,111,1,1400520,309699,語文測驗(一)
433,111,1,3103016,304543,電機機械(一)
433,111,1,1416025,310086,人工智慧與量子計算應用介紹
433,111,1,3103037,304547,電力電子學
433,111,1,1410101,310106,藝術欣賞
434,111,1,AA04056,309858,職涯講座課程
434,111,1,3103064,304540,訊號與系統
434,111,1,3103037,304547,電力電子學
434,111,1,3103081,304551,電磁學
434,111,1,3103034,304545,數位系統
434,111,1,3103011,304542,電力系統(一)
434,111,1,3102093,304541,微處理機實習
434,111,1,1400520,309697,語文測驗(一)
434,111,1,1415017,310108,職場倫理
434,111,1,1418004,310087,創業與財務概論
435,111,1,3103037,304547,電力電子學
435,111,1,1410053,310116,民法概要
435,111,1,3103011,304542,電力系統(一)
435,111,1,3103034,304545,數位系統
435,111,1,3103064,304540,訊號與系統
435,111,1,3103081,304551,電磁學
435,111,1,1414001,310084,憲法與人權
435,111,1,3102093,304541,微處理機實習
435,111,1,3103016,304543,電機機械(一)
435,111,1,1416016,310112,營養、運動與健康
436,111,1,1410101,310106,藝術欣賞
436,111,1,3103034,304545,數位系統
436,111,1,3103064,304540,訊號與系統
436,111,1,3103037,304547,電力電子學
436,111,1,3102093,304541,微處理機實習
436,111,1,3324114,308839,炸藥與爆破
436,111,1,1418015,310024,人工智慧概論
436,111,1,3103081,304551,電磁學
436,111,1,3103011,304542,電力系統(一)
437,111,1,3103064,304540,訊號與系統
437,111,1,3103037,304547,電力電子學
437,111,1,3102093,304541,微處理機實習
437,111,1,3103016,304543,電機機械(一)
437,111,1,3103081,304551,電磁學
437,111,1,3103011,304542,電力系統(一)
437,111,1,1414001,310084,憲法與人權
437,111,1,1404006,305729,國文
437,111,1,3103034,304545,數位系統
438,111,1,3103037,304547,電力電子學
438,111,1,3103016,304543,電機機械(一)
438,111,1,1418008,310113,創業之品牌管理與行銷
438,111,1,3601005,305850,數位邏輯設計
438,111,1,3102093,304541,微處理機實習
438,111,1,3103064,304540,訊號與系統
438,111,1,1418004,310087,創業與財務概論
438,111,1,1404006,305627,國文
438,111,1,3103034,304545,數位系統
438,111,1,A501209,306100,基本設計
439,111,1,1410104,310031,醫學與生活
439,111,1,3103034,304545,數位系統
439,111,1,3103016,304543,電機機械(一)
439,111,1,3103081,304551,電磁學
439,111,1,5703119,309882,數位組織與轉型
439,111,1,1410101,310106,藝術欣賞
439,111,1,3103064,304540,訊號與系統
439,111,1,3103037,304547,電力電子學
439,111,1,1400520,309698,語文測驗(一)
439,111,1,3102093,304560,微處理機實習
440,111,1,3103081,304551,電磁學
440,111,1,3103064,304540,訊號與系統
440,111,1,1418015,310024,人工智慧概論
440,111,1,1410101,310106,藝術欣賞
440,111,1,3102093,304541,微處理機實習
440,111,1,3103034,304545,數位系統
440,111,1,3103011,304542,電力系統(一)
440,111,1,3324114,308839,炸藥與爆破
440,111,1,3103037,304547,電力電子學
441,111,1,3103034,304545,數位系統
441,111,1,3103081,304551,電磁學
441,111,1,3103064,304540,訊號與系統
441,111,1,3324114,308839,炸藥與爆破
441,111,1,3103011,304542,電力系統(一)
441,111,1,1416016,310112,營養、運動與健康
441,111,1,3102093,304541,微處理機實習
441,111,1,3103016,304543,電機機械(一)
442,111,1,1401039,305655,微積分及演練
442,111,1,3103034,304545,數位系統
442,111,1,3103016,304543,電機機械(一)
442,111,1,1404006,305669,國文
442,111,1,1410103,310013,植物與糧食
442,111,1,3103064,304540,訊號與系統
442,111,1,3102093,304541,微處理機實習
442,111,1,3101099,305659,數位邏輯設計
442,111,1,1001002,309469,體育
442,111,1,3103037,304547,電力電子學
442,111,1,1412019,310107,歷史名著選讀
443,111,1,1416016,310112,營養、運動與健康
443,111,1,3103081,304551,電磁學
443,111,1,3103064,304540,訊號與系統
443,111,1,1001002,309461,體育
443,111,1,3103016,304543,電機機械(一)
443,111,1,3102093,304541,微處理機實習
443,111,1,3103011,304542,電力系統(一)
443,111,1,3103037,304547,電力電子學
443,111,1,1414001,310084,憲法與人權
443,111,1,3103034,304545,數位系統
444,111,1,3103034,304545,數位系統
444,111,1,3103037,304547,電力電子學
444,111,1,AB03045,305094,區塊鏈應用設計
444,111,1,3103064,304540,訊號與系統
444,111,1,3604075,304057,無線通訊概論
444,111,1,1418003,309993,創業概論
444,111,1,3103011,304542,電力系統(一)
444,111,1,3102093,304541,微處理機實習
444,111,1,AB01026,310176,金融常識與職業道德
445,111,1,3103016,304543,電機機械(一)
445,111,1,1418008,310113,創業之品牌管理與行銷
445,111,1,3102093,304541,微處理機實習
445,111,1,1410082,310081,音樂欣賞
445,111,1,3103037,304547,電力電子學
445,111,1,3103011,304542,電力系統(一)
445,111,1,3103034,304545,數位系統
445,111,1,3103064,304540,訊號與系統
445,111,1,1404006,306124,國文
446,111,1,3103037,304547,電力電子學
446,111,1,3103016,304543,電機機械(一)
446,111,1,3103064,304540,訊號與系統
446,111,1,1404006,306124,國文
446,111,1,3104024,308791,機電整合
446,111,1,3102093,304541,微處理機實習
446,111,1,1418008,310113,創業之品牌管理與行銷
446,111,1,3103034,304545,數位系統
446,111,1,1416025,310086,人工智慧與量子計算應用介紹
447,111,1,5703110,309794,創業講座—創業是一場馬拉松
447,111,1,3103016,304543,電機機械(一)
447,111,1,3103037,304547,電力電子學
447,111,1,3103034,304545,數位系統
447,111,1,AC02512,305590,數位音樂與聲音設計
447,111,1,3103064,304540,訊號與系統
447,111,1,3102093,304541,微處理機實習
447,111,1,3103011,304542,電力系統(一)
447,111,1,1400520,309699,語文測驗(一)
448,111,1,3103016,304543,電機機械(一)
448,111,1,1404006,305627,國文
448,111,1,3103064,304540,訊號與系統
448,111,1,3103037,304547,電力電子學
448,111,1,3101099,305659,數位邏輯設計
448,111,1,1401039,305655,微積分及演練
448,111,1,3103034,304545,數位系統
448,111,1,1415017,310108,職場倫理
448,111,1,3201019,305707,物理
449,111,1,4403033,304198,自動變速
449,111,1,3103011,304542,電力系統(一)
449,111,1,3103064,304540,訊號與系統
449,111,1,1416025,310086,人工智慧與量子計算應用介紹
449,111,1,3102093,304541,微處理機實習
449,111,1,3103034,304545,數位系統
449,111,1,3604154,310034,科技新創事業與行銷策略
449,111,1,1416016,310112,營養、運動與健康
449,111,1,3103037,304547,電力電子學
450,111,1,3103081,304551,電磁學
450,111,1,3102093,304541,微處理機實習
450,111,1,3103034,304545,數位系統
450,111,1,3103016,304543,電機機械(一)
450,111,1,1418009,309995,創業與國際貿易
450,111,1,3103011,304542,電力系統(一)
450,111,1,3103037,304547,電力電子學
450,111,1,1404006,305729,國文
450,111,1,3103064,304540,訊號與系統
451,111,1,3103011,304542,電力系統(一)
451,111,1,3103037,304547,電力電子學
451,111,1,3103016,304543,電機機械(一)
451,111,1,3103064,304540,訊號與系統
451,111,1,3102093,304541,微處理機實習
451,111,1,1001002,309461,體育
451,111,1,3103081,304551,電磁學
451,111,1,1410175,310083,婚姻與家庭
451,111,1,3103034,304545,數位系統
451,111,1,AB02004,305568,管理學
452,111,1,1414001,310084,憲法與人權
452,111,1,8401029,306075,試作技術
452,111,1,3103016,304543,電機機械(一)
452,111,1,3103064,304540,訊號與系統
452,111,1,3103034,304545,數位系統
452,111,1,3103037,304547,電力電子學
452,111,1,3102093,304560,微處理機實習
452,111,1,1416016,310112,營養、運動與健康
452,111,1,3103081,304551,電磁學
453,111,1,1414001,310084,憲法與人權
453,111,1,3103034,304545,數位系統
453,111,1,3103016,304543,電機機械(一)
453,111,1,3103064,304540,訊號與系統
453,111,1,3103037,304547,電力電子學
453,111,1,1418008,310113,創業之品牌管理與行銷
453,111,1,3103081,304551,電磁學
453,111,1,3102093,304560,微處理機實習
453,111,1,A502246,305562,文化典藏管理
454,111,1,1415017,310108,職場倫理
454,111,1,3103037,304547,電力電子學
454,111,1,3102093,304541,微處理機實習
454,111,1,3103016,304543,電機機械(一)
454,111,1,3103064,304540,訊號與系統
454,111,1,3103011,304542,電力系統(一)
454,111,1,1416025,310086,人工智慧與量子計算應用介紹
454,111,1,AB03045,305094,區塊鏈應用設計
454,111,1,3103034,304545,數位系統
455,111,1,3103064,304540,訊號與系統
455,111,1,3103034,304545,數位系統
455,111,1,1414001,310084,憲法與人權
455,111,1,1416002,309991,現代科技概論
455,111,1,3103016,304543,電機機械(一)
455,111,1,3103081,304551,電磁學
455,111,1,3103037,304547,電力電子學
455,111,1,3103011,304542,電力系統(一)
455,111,1,3102093,304541,微處理機實習
456,111,1,3102093,304541,微處理機實習
456,111,1,3103016,304543,電機機械(一)
456,111,1,3103081,304551,電磁學
456,111,1,1416025,310086,人工智慧與量子計算應用介紹
456,111,1,1404006,305948,國文
456,111,1,3103037,304547,電力電子學
456,111,1,1416016,310112,營養、運動與健康
456,111,1,3103034,304545,數位系統
456,111,1,3103011,304542,電力系統(一)
456,111,1,3103064,304540,訊號與系統
457,111,1,5703119,309882,數位組織與轉型
457,111,1,3103034,304545,數位系統
457,111,1,3103016,304543,電機機械(一)
457,111,1,1418008,310113,創業之品牌管理與行銷
457,111,1,3103037,304547,電力電子學
457,111,1,1418004,310087,創業與財務概論
457,111,1,3103011,304542,電力系統(一)
457,111,1,3103081,304551,電磁學
457,111,1,3102093,304579,微處理機實習
458,111,1,3103081,304551,電磁學
458,111,1,3102093,304541,微處理機實習
458,111,1,3103037,304547,電力電子學
458,111,1,3103011,304542,電力系統(一)
458,111,1,1416016,310112,營養、運動與健康
458,111,1,3103016,304543,電機機械(一)
458,111,1,1404006,305948,國文
458,111,1,1414001,310084,憲法與人權
458,111,1,3103064,304540,訊號與系統
458,111,1,3103034,304545,數位系統
459,111,1,3103016,304543,電機機械(一)
459,111,1,1418008,310113,創業之品牌管理與行銷
459,111,1,3104024,308791,機電整合
459,111,1,3103064,304540,訊號與系統
459,111,1,3103034,304545,數位系統
459,111,1,3103011,304542,電力系統(一)
459,111,1,1416025,310086,人工智慧與量子計算應用介紹
459,111,1,1404006,305948,國文
459,111,1,3103037,304547,電力電子學
460,111,1,3104024,308791,機電整合
