,修課學年,修課學期,學號_id,姓名_id,學院名稱,系所名稱,班級名稱,授課班級碼,授課班級,課號,課程編碼,課程名稱,教師員編,授課教師,課程類別,必選修別,學分數,選課狀況
8006,111,1,622.0,339.0,電資學院,電子工程系,電子三乙,2541,電子三乙,304834,3603009,實務專題(一),10496,李文達,▲,必,2.0,
8007,111,1,622.0,339.0,電資學院,電子工程系,電子三乙,2424,電子四乙,309297,3603091,行動通訊導論,11010,曾恕銘,★,選,3.0,
8008,111,1,622.0,339.0,電資學院,電子工程系,電子三乙,2653,機械二甲,305146,3002011,工程數學(一),10777,許志明,▲,必,3.0,
8009,111,1,622.0,339.0,電資學院,電子工程系,電子三乙,2646,博雅課程(一),309938,1418001,創新與創業,23915,吳奇靜,△,必,2.0,
8010,111,1,622.0,339.0,電資學院,電子工程系,電子三乙,2540,電子三甲,309349,3603053,複變函數,11635,曾柏軒,★,選,3.0,
8011,111,1,622.0,339.0,電資學院,電子工程系,電子三乙,2541,電子三乙,309349,3603053,複變函數,11635,曾柏軒,★,選,3.0,
8012,111,1,622.0,339.0,電資學院,電子工程系,電子三乙,2424,電子四乙,309349,3603053,複變函數,11635,曾柏軒,★,選,3.0,
8013,111,1,622.0,339.0,電資學院,電子工程系,電子三乙,2541,電子三乙,304835,3603090,專題討論,11991,陳維昌,▲,必,1.0,
8014,111,1,622.0,339.0,電資學院,電子工程系,電子三乙,2667,電子二乙,305345,3602008,電子學實習(一),11232,邱弘緯,▲,必,1.0,
8015,111,1,622.0,339.0,電資學院,電子工程系,電子三乙,2541,電子三乙,304834,3603009,實務專題(一),12231,潘孟鉉,▲,必,2.0,
8016,111,1,622.0,339.0,電資學院,電子工程系,電子三乙,2423,電子四甲,309349,3603053,複變函數,11635,曾柏軒,★,選,3.0,
8017,111,1,622.0,339.0,電資學院,電子工程系,電子三乙,2423,電子四甲,309297,3603091,行動通訊導論,11010,曾恕銘,★,選,3.0,
8018,111,1,622.0,339.0,電資學院,電子工程系,電子三乙,2541,電子三乙,304834,3603009,實務專題(一),11232,邱弘緯,▲,必,2.0,
8019,111,1,622.0,339.0,電資學院,電子工程系,電子三乙,2667,電子二乙,305346,3602012,電路學(一),11678,陳晏笙,▲,必,3.0,
8020,111,1,622.0,339.0,電資學院,電子工程系,電子三乙,2884,博雅課程(十一),310086,1416025,人工智慧與量子計算應用介紹,11175,洪揮霖,△,必,2.0,
8021,111,1,623.0,238.0,電資學院,電子工程系,電子三乙,2424,電子四乙,304052,3604056,人工智慧,12084,賴冠廷,★,選,3.0,
8022,111,1,623.0,238.0,電資學院,電子工程系,電子三乙,2424,電子四乙,304052,3604056,人工智慧,24336,賴建宏,★,選,3.0,
8023,111,1,623.0,238.0,電資學院,電子工程系,電子三乙,2805,資財一甲,310176,AB01026,金融常識與職業道德,24473,楊士奇,★,選,3.0,
8024,111,1,623.0,238.0,電資學院,電子工程系,電子三乙,2541,電子三乙,304052,3604056,人工智慧,11130,黃育賢,★,選,3.0,
8025,111,1,623.0,238.0,電資學院,電子工程系,電子三乙,2884,博雅課程(十一),310084,1414001,憲法與人權,23688,簡啟煜,△,必,2.0,
8026,111,1,623.0,238.0,電資學院,電子工程系,電子三乙,2540,電子三甲,304052,3604056,人工智慧,11130,黃育賢,★,選,3.0,
8027,111,1,623.0,238.0,電資學院,電子工程系,電子三乙,2540,電子三甲,304052,3604056,人工智慧,12084,賴冠廷,★,選,3.0,
8028,111,1,623.0,238.0,電資學院,電子工程系,電子三乙,2424,電子四乙,304052,3604056,人工智慧,11130,黃育賢,★,選,3.0,
8029,111,1,623.0,238.0,電資學院,電子工程系,電子三乙,2423,電子四甲,304052,3604056,人工智慧,24336,賴建宏,★,選,3.0,
8030,111,1,623.0,238.0,電資學院,電子工程系,電子三乙,2541,電子三乙,304832,3603005,通訊系統實習,10551,曾德樟,▲,必,1.0,
8031,111,1,623.0,238.0,電資學院,電子工程系,電子三乙,2540,電子三甲,304807,3602061,計算機結構,12376,郭宏源,★,選,3.0,
8032,111,1,623.0,238.0,電資學院,電子工程系,電子三乙,2541,電子三乙,304834,3603009,實務專題(一),10496,李文達,▲,必,2.0,
8033,111,1,623.0,238.0,電資學院,電子工程系,電子三乙,2541,電子三乙,304807,3602061,計算機結構,12376,郭宏源,★,選,3.0,
8034,111,1,623.0,238.0,電資學院,電子工程系,電子三乙,2666,電子二甲,305329,3602012,電路學(一),11678,陳晏笙,▲,必,3.0,
8035,111,1,623.0,238.0,電資學院,電子工程系,電子三乙,2541,電子三乙,304835,3603090,專題討論,11991,陳維昌,▲,必,1.0,
8036,111,1,623.0,238.0,電資學院,電子工程系,電子三乙,2540,電子三甲,304052,3604056,人工智慧,24336,賴建宏,★,選,3.0,
8037,111,1,623.0,238.0,電資學院,電子工程系,電子三乙,2423,電子四甲,304052,3604056,人工智慧,12084,賴冠廷,★,選,3.0,
8038,111,1,623.0,238.0,電資學院,電子工程系,電子三乙,2423,電子四甲,304052,3604056,人工智慧,11130,黃育賢,★,選,3.0,
8039,111,1,623.0,238.0,電資學院,電子工程系,電子三乙,2541,電子三乙,304052,3604056,人工智慧,12084,賴冠廷,★,選,3.0,
8040,111,1,623.0,238.0,電資學院,電子工程系,電子三乙,2541,電子三乙,304834,3603009,實務專題(一),11248,蔡偉和,▲,必,2.0,
8041,111,1,623.0,238.0,電資學院,電子工程系,電子三乙,2541,電子三乙,304052,3604056,人工智慧,24336,賴建宏,★,選,3.0,
8042,111,1,623.0,238.0,電資學院,電子工程系,電子三乙,2541,電子三乙,304834,3603009,實務專題(一),11130,黃育賢,▲,必,2.0,
8043,111,1,623.0,238.0,電資學院,電子工程系,電子三乙,2541,電子三乙,304833,3603006,應用軟體設計實習,11232,邱弘緯,▲,必,1.0,
8044,111,1,623.0,238.0,電資學院,電子工程系,電子三乙,2541,電子三乙,304834,3603009,實務專題(一),11091,劉玉蓀,▲,必,2.0,
8045,111,1,623.0,238.0,電資學院,電子工程系,電子三乙,2541,電子三乙,304834,3603009,實務專題(一),11232,邱弘緯,▲,必,2.0,
8046,111,1,623.0,238.0,電資學院,電子工程系,電子三乙,2541,電子三乙,304834,3603009,實務專題(一),12231,潘孟鉉,▲,必,2.0,
8047,111,1,624.0,103.0,電資學院,電子工程系,電子三乙,2541,電子三乙,304834,3603009,實務專題(一),11130,黃育賢,▲,必,2.0,
8048,111,1,624.0,103.0,電資學院,電子工程系,電子三乙,2541,電子三乙,304834,3603009,實務專題(一),11091,劉玉蓀,▲,必,2.0,
8049,111,1,624.0,103.0,電資學院,電子工程系,電子三乙,2541,電子三乙,304832,3603005,通訊系統實習,10551,曾德樟,▲,必,1.0,
8050,111,1,624.0,103.0,電資學院,電子工程系,電子三乙,2423,電子四甲,309297,3603091,行動通訊導論,11010,曾恕銘,★,選,3.0,
8051,111,1,624.0,103.0,電資學院,電子工程系,電子三乙,2541,電子三乙,304834,3603009,實務專題(一),11232,邱弘緯,▲,必,2.0,
8052,111,1,624.0,103.0,電資學院,電子工程系,電子三乙,2887,博雅課程(十四),310113,1418008,創業之品牌管理與行銷,23725,陳月平,△,必,2.0,
8053,111,1,624.0,103.0,電資學院,電子工程系,電子三乙,2541,電子三乙,304834,3603009,實務專題(一),11248,蔡偉和,▲,必,2.0,
8054,111,1,624.0,103.0,電資學院,電子工程系,電子三乙,2654,機械二乙,305157,3002011,工程數學(一),12280,陳盈君,▲,必,3.0,
8055,111,1,624.0,103.0,電資學院,電子工程系,電子三乙,2541,電子三乙,304834,3603009,實務專題(一),12231,潘孟鉉,▲,必,2.0,
8056,111,1,624.0,103.0,電資學院,電子工程系,電子三乙,2666,電子二甲,305332,3601010,通訊工程導論,11991,陳維昌,★,選,3.0,
8057,111,1,624.0,103.0,電資學院,電子工程系,電子三乙,2541,電子三乙,309297,3603091,行動通訊導論,11010,曾恕銘,★,選,3.0,
8058,111,1,624.0,103.0,電資學院,電子工程系,電子三乙,2156,大二多元英文(二),310144,14E2064,專業英文-電資(一),11967,郭政淳,△,必,2.0,
8059,111,1,624.0,103.0,電資學院,電子工程系,電子三乙,2541,電子三乙,304835,3603090,專題討論,11991,陳維昌,▲,必,1.0,
8060,111,1,624.0,103.0,電資學院,電子工程系,電子三乙,2667,電子二乙,305346,3602012,電路學(一),11678,陳晏笙,▲,必,3.0,
8061,111,1,624.0,103.0,電資學院,電子工程系,電子三乙,2424,電子四乙,309297,3603091,行動通訊導論,11010,曾恕銘,★,選,3.0,
8062,111,1,624.0,103.0,電資學院,電子工程系,電子三乙,2540,電子三甲,309297,3603091,行動通訊導論,11010,曾恕銘,★,選,3.0,
8063,111,1,624.0,103.0,電資學院,電子工程系,電子三乙,2667,電子二乙,305332,3601010,通訊工程導論,11991,陳維昌,★,選,3.0,
8064,111,1,624.0,103.0,電資學院,電子工程系,電子三乙,2884,博雅課程(十一),310086,1416025,人工智慧與量子計算應用介紹,11175,洪揮霖,△,必,2.0,
8065,111,1,624.0,103.0,電資學院,電子工程系,電子三乙,2541,電子三乙,304813,3603072,通訊原理,11091,劉玉蓀,★,選,3.0,
8066,111,1,624.0,103.0,電資學院,電子工程系,電子三乙,2540,電子三甲,304813,3603072,通訊原理,11091,劉玉蓀,★,選,3.0,
8067,111,1,624.0,103.0,電資學院,電子工程系,電子三乙,2541,電子三乙,304834,3603009,實務專題(一),10496,李文達,▲,必,2.0,
8068,111,1,625.0,1134.0,電資學院,電子工程系,電子三乙,2541,電子三乙,304807,3602061,計算機結構,12376,郭宏源,★,選,3.0,
8069,111,1,625.0,1134.0,電資學院,電子工程系,電子三乙,2541,電子三乙,304834,3603009,實務專題(一),11248,蔡偉和,▲,必,2.0,
8070,111,1,625.0,1134.0,電資學院,電子工程系,電子三乙,2540,電子三甲,304807,3602061,計算機結構,12376,郭宏源,★,選,3.0,
8071,111,1,625.0,1134.0,電資學院,電子工程系,電子三乙,2424,電子四乙,304050,3604052,計算機網路,10459,段裘慶,★,選,3.0,
8072,111,1,625.0,1134.0,電資學院,電子工程系,電子三乙,2540,電子三甲,304050,3604052,計算機網路,10459,段裘慶,★,選,3.0,
8073,111,1,625.0,1134.0,電資學院,電子工程系,電子三乙,2541,電子三乙,304834,3603009,實務專題(一),12231,潘孟鉉,▲,必,2.0,
8074,111,1,625.0,1134.0,電資學院,電子工程系,電子三乙,2541,電子三乙,304833,3603006,應用軟體設計實習,11232,邱弘緯,▲,必,1.0,
8075,111,1,625.0,1134.0,電資學院,電子工程系,電子三乙,2887,博雅課程(十四),310112,1416016,營養、運動與健康,22640,施宛君,△,必,2.0,
8076,111,1,625.0,1134.0,電資學院,電子工程系,電子三乙,2541,電子三乙,304834,3603009,實務專題(一),11091,劉玉蓀,▲,必,2.0,
8077,111,1,625.0,1134.0,電資學院,電子工程系,電子三乙,2541,電子三乙,304834,3603009,實務專題(一),11130,黃育賢,▲,必,2.0,
8078,111,1,625.0,1134.0,電資學院,電子工程系,電子三乙,2548,英文三,304982,5403512,韓文(三),24276,劉恩英,★,選,2.0,
8079,111,1,625.0,1134.0,電資學院,電子工程系,電子三乙,2541,電子三乙,304050,3604052,計算機網路,10459,段裘慶,★,選,3.0,
8080,111,1,625.0,1134.0,電資學院,電子工程系,電子三乙,2423,電子四甲,304050,3604052,計算機網路,10459,段裘慶,★,選,3.0,
8081,111,1,625.0,1134.0,電資學院,電子工程系,電子三乙,2541,電子三乙,304835,3603090,專題討論,11991,陳維昌,▲,必,1.0,
8082,111,1,625.0,1134.0,電資學院,電子工程系,電子三乙,2541,電子三乙,304832,3603005,通訊系統實習,10551,曾德樟,▲,必,1.0,
8083,111,1,625.0,1134.0,電資學院,電子工程系,電子三乙,2541,電子三乙,304834,3603009,實務專題(一),10496,李文達,▲,必,2.0,
8084,111,1,625.0,1134.0,電資學院,電子工程系,電子三乙,2667,電子二乙,305346,3602012,電路學(一),11678,陳晏笙,▲,必,3.0,
8085,111,1,625.0,1134.0,電資學院,電子工程系,電子三乙,2541,電子三乙,304834,3603009,實務專題(一),11232,邱弘緯,▲,必,2.0,
8086,111,1,626.0,1157.0,電資學院,電子工程系,電子三乙,2541,電子三乙,304835,3603090,專題討論,11991,陳維昌,▲,必,1.0,
8087,111,1,626.0,1157.0,電資學院,電子工程系,電子三乙,2424,電子四乙,304050,3604052,計算機網路,10459,段裘慶,★,選,3.0,
8088,111,1,626.0,1157.0,電資學院,電子工程系,電子三乙,2541,電子三乙,304834,3603009,實務專題(一),12231,潘孟鉉,▲,必,2.0,
8089,111,1,626.0,1157.0,電資學院,電子工程系,電子三乙,2541,電子三乙,304834,3603009,實務專題(一),11091,劉玉蓀,▲,必,2.0,
8090,111,1,626.0,1157.0,電資學院,電子工程系,電子三乙,2541,電子三乙,304834,3603009,實務專題(一),11248,蔡偉和,▲,必,2.0,
8091,111,1,626.0,1157.0,電資學院,電子工程系,電子三乙,2423,電子四甲,304050,3604052,計算機網路,10459,段裘慶,★,選,3.0,
8092,111,1,626.0,1157.0,電資學院,電子工程系,電子三乙,2541,電子三乙,304833,3603006,應用軟體設計實習,11232,邱弘緯,▲,必,1.0,
8093,111,1,626.0,1157.0,電資學院,電子工程系,電子三乙,2541,電子三乙,304050,3604052,計算機網路,10459,段裘慶,★,選,3.0,
8094,111,1,626.0,1157.0,電資學院,電子工程系,電子三乙,2884,博雅課程(十一),310086,1416025,人工智慧與量子計算應用介紹,11175,洪揮霖,△,必,2.0,
8095,111,1,626.0,1157.0,電資學院,電子工程系,電子三乙,2441,資財四甲,310187,AB03058,雲端與物聯網安全,12391,林敬皇,★,選,3.0,
8096,111,1,626.0,1157.0,電資學院,電子工程系,電子三乙,2541,電子三乙,304832,3603005,通訊系統實習,10551,曾德樟,▲,必,1.0,
8097,111,1,626.0,1157.0,電資學院,電子工程系,電子三乙,2541,電子三乙,304834,3603009,實務專題(一),10496,李文達,▲,必,2.0,
8098,111,1,626.0,1157.0,電資學院,電子工程系,電子三乙,2558,資財三甲,310187,AB03058,雲端與物聯網安全,12391,林敬皇,★,選,3.0,
8099,111,1,626.0,1157.0,電資學院,電子工程系,電子三乙,2424,電子四乙,309411,3604171,全端網頁軟體系統實作,11636,李昭賢,★,選,3.0,
8100,111,1,626.0,1157.0,電資學院,電子工程系,電子三乙,2551,光電三,309502,6504581,光纖感測,11369,彭朋群,★,選,3.0,
8101,111,1,626.0,1157.0,電資學院,電子工程系,電子三乙,2541,電子三乙,304834,3603009,實務專題(一),11232,邱弘緯,▲,必,2.0,
8102,111,1,626.0,1157.0,電資學院,電子工程系,電子三乙,2407,智慧感測與應用學程,309502,6504581,光纖感測,11369,彭朋群,★,選,3.0,
8103,111,1,626.0,1157.0,電資學院,電子工程系,電子三乙,2541,電子三乙,304834,3603009,實務專題(一),11130,黃育賢,▲,必,2.0,
8104,111,1,626.0,1157.0,電資學院,電子工程系,電子三乙,2540,電子三甲,304050,3604052,計算機網路,10459,段裘慶,★,選,3.0,
8105,111,1,626.0,1157.0,電資學院,電子工程系,電子三乙,2423,電子四甲,309411,3604171,全端網頁軟體系統實作,11636,李昭賢,★,選,3.0,
8106,111,1,626.0,1157.0,電資學院,電子工程系,電子三乙,2540,電子三甲,309411,3604171,全端網頁軟體系統實作,11636,李昭賢,★,選,3.0,
8107,111,1,626.0,1157.0,電資學院,電子工程系,電子三乙,2541,電子三乙,309411,3604171,全端網頁軟體系統實作,11636,李昭賢,★,選,3.0,
8108,111,1,627.0,661.0,電資學院,電子工程系,電子三乙,2424,電子四乙,304071,3604106,半導體元件概論,11467,胡心卉,★,選,3.0,
8109,111,1,627.0,661.0,電資學院,電子工程系,電子三乙,2541,電子三乙,304050,3604052,計算機網路,10459,段裘慶,★,選,3.0,
8110,111,1,627.0,661.0,電資學院,電子工程系,電子三乙,2541,電子三乙,304834,3603009,實務專題(一),11130,黃育賢,▲,必,2.0,
8111,111,1,627.0,661.0,電資學院,電子工程系,電子三乙,2541,電子三乙,304834,3603009,實務專題(一),11232,邱弘緯,▲,必,2.0,
8112,111,1,627.0,661.0,電資學院,電子工程系,電子三乙,2667,電子二乙,305346,3602012,電路學(一),11678,陳晏笙,▲,必,3.0,
8113,111,1,627.0,661.0,電資學院,電子工程系,電子三乙,2887,博雅課程(十四),310113,1418008,創業之品牌管理與行銷,23725,陳月平,△,必,2.0,
8114,111,1,627.0,661.0,電資學院,電子工程系,電子三乙,2541,電子三乙,304834,3603009,實務專題(一),11091,劉玉蓀,▲,必,2.0,
8115,111,1,627.0,661.0,電資學院,電子工程系,電子三乙,2541,電子三乙,304834,3603009,實務專題(一),11248,蔡偉和,▲,必,2.0,
8116,111,1,627.0,661.0,電資學院,電子工程系,電子三乙,2541,電子三乙,304833,3603006,應用軟體設計實習,11232,邱弘緯,▲,必,1.0,
8117,111,1,627.0,661.0,電資學院,電子工程系,電子三乙,2423,電子四甲,304050,3604052,計算機網路,10459,段裘慶,★,選,3.0,
8118,111,1,627.0,661.0,電資學院,電子工程系,電子三乙,2541,電子三乙,304071,3604106,半導體元件概論,11467,胡心卉,★,選,3.0,
8119,111,1,627.0,661.0,電資學院,電子工程系,電子三乙,2541,電子三乙,304813,3603072,通訊原理,11091,劉玉蓀,★,選,3.0,
8120,111,1,627.0,661.0,電資學院,電子工程系,電子三乙,2540,電子三甲,304071,3604106,半導體元件概論,11467,胡心卉,★,選,3.0,
8121,111,1,627.0,661.0,電資學院,電子工程系,電子三乙,2764,博雅課程(八),310024,1418015,人工智慧概論,12084,賴冠廷,△,必,2.0,
8122,111,1,627.0,661.0,電資學院,電子工程系,電子三乙,2540,電子三甲,304813,3603072,通訊原理,11091,劉玉蓀,★,選,3.0,
8123,111,1,627.0,661.0,電資學院,電子工程系,電子三乙,2541,電子三乙,304834,3603009,實務專題(一),12231,潘孟鉉,▲,必,2.0,
8124,111,1,627.0,661.0,電資學院,電子工程系,電子三乙,2541,電子三乙,304835,3603090,專題討論,11991,陳維昌,▲,必,1.0,
8125,111,1,627.0,661.0,電資學院,電子工程系,電子三乙,2541,電子三乙,304832,3603005,通訊系統實習,10551,曾德樟,▲,必,1.0,
8126,111,1,627.0,661.0,電資學院,電子工程系,電子三乙,2423,電子四甲,304071,3604106,半導體元件概論,11467,胡心卉,★,選,3.0,
8127,111,1,627.0,661.0,電資學院,電子工程系,電子三乙,2540,電子三甲,304050,3604052,計算機網路,10459,段裘慶,★,選,3.0,
8128,111,1,627.0,661.0,電資學院,電子工程系,電子三乙,2541,電子三乙,304834,3603009,實務專題(一),10496,李文達,▲,必,2.0,
8129,111,1,627.0,661.0,電資學院,電子工程系,電子三乙,2424,電子四乙,304050,3604052,計算機網路,10459,段裘慶,★,選,3.0,
8130,111,1,628.0,809.0,電資學院,電子工程系,電子三乙,2764,博雅課程(八),310021,1410170,膳食與生活,22640,施宛君,△,必,2.0,
8131,111,1,628.0,809.0,電資學院,電子工程系,電子三乙,2541,電子三乙,304835,3603090,專題討論,11991,陳維昌,▲,必,1.0,
8132,111,1,628.0,809.0,電資學院,電子工程系,電子三乙,2541,電子三乙,304834,3603009,實務專題(一),12231,潘孟鉉,▲,必,2.0,
8133,111,1,628.0,809.0,電資學院,電子工程系,電子三乙,2541,電子三乙,304833,3603006,應用軟體設計實習,11232,邱弘緯,▲,必,1.0,
8134,111,1,628.0,809.0,電資學院,電子工程系,電子三乙,2541,電子三乙,304834,3603009,實務專題(一),11232,邱弘緯,▲,必,2.0,
8135,111,1,628.0,809.0,電資學院,電子工程系,電子三乙,2541,電子三乙,304834,3603009,實務專題(一),11248,蔡偉和,▲,必,2.0,
8136,111,1,628.0,809.0,電資學院,電子工程系,電子三乙,2541,電子三乙,304834,3603009,實務專題(一),11130,黃育賢,▲,必,2.0,
8137,111,1,628.0,809.0,電資學院,電子工程系,電子三乙,2540,電子三甲,304813,3603072,通訊原理,11091,劉玉蓀,★,選,3.0,
8138,111,1,628.0,809.0,電資學院,電子工程系,電子三乙,2541,電子三乙,304071,3604106,半導體元件概論,11467,胡心卉,★,選,3.0,
8139,111,1,628.0,809.0,電資學院,電子工程系,電子三乙,2423,電子四甲,304071,3604106,半導體元件概論,11467,胡心卉,★,選,3.0,
8140,111,1,628.0,809.0,電資學院,電子工程系,電子三乙,2541,電子三乙,304832,3603005,通訊系統實習,10551,曾德樟,▲,必,1.0,
8141,111,1,628.0,809.0,電資學院,電子工程系,電子三乙,2541,電子三乙,304834,3603009,實務專題(一),11091,劉玉蓀,▲,必,2.0,
8142,111,1,628.0,809.0,電資學院,電子工程系,電子三乙,2541,電子三乙,304813,3603072,通訊原理,11091,劉玉蓀,★,選,3.0,
8143,111,1,628.0,809.0,電資學院,電子工程系,電子三乙,2884,博雅課程(十一),310087,1418004,創業與財務概論,23815,黃麗珠,△,必,2.0,
8144,111,1,628.0,809.0,電資學院,電子工程系,電子三乙,2543,工管三乙,304866,3703054,自動化概論,22419,陳進忠,★,選,3.0,
8145,111,1,628.0,809.0,電資學院,電子工程系,電子三乙,2541,電子三乙,304834,3603009,實務專題(一),10496,李文達,▲,必,2.0,
8146,111,1,628.0,809.0,電資學院,電子工程系,電子三乙,2667,電子二乙,305346,3602012,電路學(一),11678,陳晏笙,▲,必,3.0,
8147,111,1,628.0,809.0,電資學院,電子工程系,電子三乙,2540,電子三甲,304071,3604106,半導體元件概論,11467,胡心卉,★,選,3.0,
8148,111,1,628.0,809.0,電資學院,電子工程系,電子三乙,2542,工管三甲,304866,3703054,自動化概論,22419,陳進忠,★,選,3.0,
8149,111,1,628.0,809.0,電資學院,電子工程系,電子三乙,2424,電子四乙,304071,3604106,半導體元件概論,11467,胡心卉,★,選,3.0,
8150,111,1,629.0,177.0,電資學院,電子工程系,電子三乙,2541,電子三乙,304071,3604106,半導體元件概論,11467,胡心卉,★,選,3.0,
8151,111,1,629.0,177.0,電資學院,電子工程系,電子三乙,2424,電子四乙,304071,3604106,半導體元件概論,11467,胡心卉,★,選,3.0,
8152,111,1,629.0,177.0,電資學院,電子工程系,電子三乙,2541,電子三乙,304834,3603009,實務專題(一),11130,黃育賢,▲,必,2.0,
8153,111,1,629.0,177.0,電資學院,電子工程系,電子三乙,2884,博雅課程(十一),310085,1414003,資訊法律,10448,陳慧貞,△,必,2.0,
8154,111,1,629.0,177.0,電資學院,電子工程系,電子三乙,2887,博雅課程(十四),310107,1412019,歷史名著選讀,24095,劉夏如,△,必,2.0,
8155,111,1,629.0,177.0,電資學院,電子工程系,電子三乙,2540,電子三甲,309308,3604055,超大型積體電路設計,10496,李文達,★,選,3.0,
8156,111,1,629.0,177.0,電資學院,電子工程系,電子三乙,2540,電子三甲,304071,3604106,半導體元件概論,11467,胡心卉,★,選,3.0,
8157,111,1,629.0,177.0,電資學院,電子工程系,電子三乙,2541,電子三乙,304835,3603090,專題討論,11991,陳維昌,▲,必,1.0,
8158,111,1,629.0,177.0,電資學院,電子工程系,電子三乙,2541,電子三乙,304834,3603009,實務專題(一),11248,蔡偉和,▲,必,2.0,
8159,111,1,629.0,177.0,電資學院,電子工程系,電子三乙,2541,電子三乙,304833,3603006,應用軟體設計實習,11232,邱弘緯,▲,必,1.0,
8160,111,1,629.0,177.0,電資學院,電子工程系,電子三乙,2541,電子三乙,309308,3604055,超大型積體電路設計,10496,李文達,★,選,3.0,
8161,111,1,629.0,177.0,電資學院,電子工程系,電子三乙,2541,電子三乙,304834,3603009,實務專題(一),11091,劉玉蓀,▲,必,2.0,
8162,111,1,629.0,177.0,電資學院,電子工程系,電子三乙,2541,電子三乙,304832,3603005,通訊系統實習,10551,曾德樟,▲,必,1.0,
8163,111,1,629.0,177.0,電資學院,電子工程系,電子三乙,2423,電子四甲,304071,3604106,半導體元件概論,11467,胡心卉,★,選,3.0,
8164,111,1,629.0,177.0,電資學院,電子工程系,電子三乙,2541,電子三乙,304834,3603009,實務專題(一),10496,李文達,▲,必,2.0,
8165,111,1,629.0,177.0,電資學院,電子工程系,電子三乙,2666,電子二甲,305326,3602001,工程數學(一),11894,楊濠瞬,▲,必,3.0,
8166,111,1,629.0,177.0,電資學院,電子工程系,電子三乙,2541,電子三乙,304807,3602061,計算機結構,12376,郭宏源,★,選,3.0,
8167,111,1,629.0,177.0,電資學院,電子工程系,電子三乙,2540,電子三甲,304807,3602061,計算機結構,12376,郭宏源,★,選,3.0,
8168,111,1,629.0,177.0,電資學院,電子工程系,電子三乙,2541,電子三乙,304834,3603009,實務專題(一),12231,潘孟鉉,▲,必,2.0,
8169,111,1,629.0,177.0,電資學院,電子工程系,電子三乙,2541,電子三乙,304834,3603009,實務專題(一),11232,邱弘緯,▲,必,2.0,
8170,111,1,630.0,1343.0,電資學院,電子工程系,電子三乙,2540,電子三甲,304052,3604056,人工智慧,12084,賴冠廷,★,選,3.0,
8171,111,1,630.0,1343.0,電資學院,電子工程系,電子三乙,2541,電子三乙,304834,3603009,實務專題(一),11248,蔡偉和,▲,必,2.0,
8172,111,1,630.0,1343.0,電資學院,電子工程系,電子三乙,2424,電子四乙,304052,3604056,人工智慧,11130,黃育賢,★,選,3.0,
8173,111,1,630.0,1343.0,電資學院,電子工程系,電子三乙,2541,電子三乙,304835,3603090,專題討論,11991,陳維昌,▲,必,1.0,
8174,111,1,630.0,1343.0,電資學院,電子工程系,電子三乙,2540,電子三甲,304052,3604056,人工智慧,24336,賴建宏,★,選,3.0,
8175,111,1,630.0,1343.0,電資學院,電子工程系,電子三乙,2541,電子三乙,304834,3603009,實務專題(一),11130,黃育賢,▲,必,2.0,
8176,111,1,630.0,1343.0,電資學院,電子工程系,電子三乙,2541,電子三乙,304834,3603009,實務專題(一),12231,潘孟鉉,▲,必,2.0,
8177,111,1,630.0,1343.0,電資學院,電子工程系,電子三乙,2541,電子三乙,304052,3604056,人工智慧,24336,賴建宏,★,選,3.0,
8178,111,1,630.0,1343.0,電資學院,電子工程系,電子三乙,2038,專業職場英文銜接計畫,309695,1400520,語文測驗(一),23852,陳惠芬,☆,選,2.0,
8179,111,1,630.0,1343.0,電資學院,電子工程系,電子三乙,2884,博雅課程(十一),310086,1416025,人工智慧與量子計算應用介紹,11175,洪揮霖,△,必,2.0,
8180,111,1,630.0,1343.0,電資學院,電子工程系,電子三乙,2541,電子三乙,304052,3604056,人工智慧,11130,黃育賢,★,選,3.0,
8181,111,1,630.0,1343.0,電資學院,電子工程系,電子三乙,2541,電子三乙,309297,3603091,行動通訊導論,11010,曾恕銘,★,選,3.0,撤選
8182,111,1,630.0,1343.0,電資學院,電子工程系,電子三乙,2541,電子三乙,304834,3603009,實務專題(一),11232,邱弘緯,▲,必,2.0,
8183,111,1,630.0,1343.0,電資學院,電子工程系,電子三乙,2541,電子三乙,304834,3603009,實務專題(一),10496,李文達,▲,必,2.0,
8184,111,1,630.0,1343.0,電資學院,電子工程系,電子三乙,2423,電子四甲,304052,3604056,人工智慧,12084,賴冠廷,★,選,3.0,
8185,111,1,630.0,1343.0,電資學院,電子工程系,電子三乙,2540,電子三甲,309297,3603091,行動通訊導論,11010,曾恕銘,★,選,3.0,撤選
8186,111,1,630.0,1343.0,電資學院,電子工程系,電子三乙,2423,電子四甲,304052,3604056,人工智慧,11130,黃育賢,★,選,3.0,
8187,111,1,630.0,1343.0,電資學院,電子工程系,電子三乙,2541,電子三乙,304050,3604052,計算機網路,10459,段裘慶,★,選,3.0,
8188,111,1,630.0,1343.0,電資學院,電子工程系,電子三乙,2423,電子四甲,309411,3604171,全端網頁軟體系統實作,11636,李昭賢,★,選,3.0,
8189,111,1,630.0,1343.0,電資學院,電子工程系,電子三乙,2423,電子四甲,309297,3603091,行動通訊導論,11010,曾恕銘,★,選,3.0,撤選
8190,111,1,630.0,1343.0,電資學院,電子工程系,電子三乙,2541,電子三乙,304834,3603009,實務專題(一),11091,劉玉蓀,▲,必,2.0,
